,title,class
3848,obama say eu u must move forward ttip,1
3849,watch moderate american muslim respond asked prefer u sharia law,0
3850,sweden say congo helping investigation murder u n monitor,1
3851,france suggests hariri free urge play role lebanon,1
3852,michelle obama beyonce cop hating super bowl performance video,0
3853,michigan governor name panel fix flint contaminated water system,1
3854,hillary turn lib publication saying hillary lose old white socialist bernie sander primary,0
3855,wow world top physicist democrat obama back wrong side war climate change follow money carbon far good harm,0
3856,factbox trump twitter dec kate steinle tax cut rex tillerson,1
3857,ex christie associate guilty new jersey bridgegate scandal,1
3858,watch newt gingrich admits trump care unity unreasonable,0
3859,trump candidacy fear tread others see path victory,1
3860,state department revers visa ban allows traveler visa u official,1
3861,watch hillary ruin trump right outside bankrupt casino video tweet,0
3862,camera show vietnamese suspect aggressive attack kim jong nam police,1
3863,myanmar suu kyi set aid plan end rohingya crisis,1
3864,canada say border crossing asylum seeker u legally,1
3865,obama grant work permit spouse illegal alien may long term jobless american would search harder benefit ran,0
3866,israeli minister express concern u saudi arm deal,1
3867,muslim congressman abruptly leaf dc us finely honed divisive race skill lead fight cop mn,0
3868,record year political ad medium buyer see tight market,1
3869,anti russia escalation plan new u marine base norway,0
3870,oklahoma republican god pay legal expense save economy ban abortion,0
3871,u company decry trump action transgender student right,1
3872,awesome donald trump jr fifth avenue redneck well love outdoors came grandfather milo zelnicek,0
3873,daily show destroys transphobic republican ridiculous bathroom bill video,0
3874,trump say u medium report making hard strike deal russia,1
3875,trump cut flood map program could trigger insurance rate hike group,1
3876,turkey erdogan iraq abadi discus iraqi kurdish referendum,1
3877,south korean doubt north start war poll,1
3878,breaking federal court rule religious freedom veteran memorial lawsuit,0
3879,charity buying bankrupt homophobic pastor church converting lgbt youth,0
3880,obama say disagrees discrimination based religion spokesman,1
3881,fbi say dem presidential frontrunner hillary could face year prison fbi furious obama interferes investigation,0
3882,norway receives first f fighter jet,1
3883,sean spicer got caught camera saying something horrifyingly racist video,0
3884,brazilian prosecutor want lula absolved corruption case,1
3885,epic commie obama pictured vietnam president front,0
3886,john mccain attack president trump hospital bed day brain cancer diagnosis,0
3887,trump say set measure punish company outsource,1
3888,eric trump accidentally expose behind syria strike whole trump family trouble,0
3889,u need balance foreign alliance tillerson,1
3890,watch democrat head exploding newly elected alabama senator doug jones said defense president trump supporter,0
3891,breaking wikileaks release list reporter taking marching order hillary clinton never trusted,0
3892,u n envoy say told expect syrian government delegation wednesday,1
3893,u senate hearing delayed three wealthy trump nominee,1
3894,catalonia remain part spain vote minister,1
3895,liberal snowflake ambush sean spicer apple store feel working fascist instantly becomes hero left video,0
3896,putin ally win right develop prime moscow plot source,1
3897,florida death sweltering nursing home show post disaster peril,1
3898,trump bash soldier ptsd enrages entire internet video,0
3899,spicer say trump golf obama ridiculously b reason video,0
3900,turkey pull troop nato exercise enemy list,1
3901,top trump official follows bos lead take huge salary,0
3902,pope advised use term rohingya myanmar right group disagree,1
3903,fox news announced moderator next gop debate could yuge,0
3904,lesbian couple valentine day ruined hole chef think need man image,0
3905,watch fox news hole spends tax day shaming poor poor video,0
3906,white house chief staff call special counsel probe democrat,1
3907,california poised shut republican u senate race,1
3908,japan hail progress tpp trade talk discord raise doubt,1
3909,boom trey gowdy hammer ex cia chief video,0
3910,war prize nobel laureate turn away peace,1
3911,scientist scramble copy climate data trump make disappear,0
3912,pope say foe make reforming vatican hard cleaning sphinx toothbrush,1
3913,irish minister say expects election avoided,1
3914,netanyahu asks trump recognize israeli sovereignty golan height,1
3915,trump attack civil right leader questioned election win,1
3916,je suis hypocrite free speech embraced innocent people murdered france free speech condemned every medium outlet including fox news muslim terrorist killed america video,0
3917,maryland lawmaker pas bill curb immigration enforcement,1
3918,pb host asks hillary believe president racist answer prof real racist video,0
3919,thai junta leader say fugitive former pm yingluck dubai,1
3920,expert claim n korea second missile test demonstrates ability hit major city u mainland,0
3921,breaking disrespectful nfl team visiting london kneel national anthem boycottnfl,0
3922,trump seizes u job report target democratic economic policy,1
3923,u lawmaker want north korea u n,1
3924,sarah palin get annihilated twitter whining elizabeth warren using fight like girl line,0
3925,michigan teacher accused assault trying make student stand pledge allegiance video,0
3926,iraq kurdish parliament back sept independence referendum,1
3927,report trump mind shattered face mortifying defeat,0
3928,trump presidency feb p est gmt,1
3929,uk parliament say government must publish secret brexit impact study,1
3930,trump adviser see arbitration way speed infrastructure plan,1
3931,college professor severed trump head painting displayed art gallery largest public university alaska trump elected spent day weeping,0
3932,arrogant former illegal alien brag using fake s number say border wall expression hate get destroyed tucker video,0
3933,cop slam gun crazy gop candidate said shot,0
3934,house speaker ryan say healthcare talk conceptual stage,1
3935,former vice president biden announce political action committee,1
3936,blumenthal could perjury session hid third meeting russian video,0
3937,ireland say brexit border breakthrough doable december summit,1
3938,lindsey graham sends final f trump announces voted tweet,0
3939,best ever crooked hillary collection lie flip flop video,0
3940,flashback nancy pelosi make outrageous claim trump gun god gay video,0
3941,trump weighs recognizing jerusalem israel capital official,1
